kpi_enum,territory,territory_code,group,value,cnt_cost_not_null,layer,value_data,value_data_prev,month,year,territory_en
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,211843.987651532,142,-1,,,1,2024,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,1,2024,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,827834.162725141,712,-1,,,1,2024,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,131250,143,-1,,,1,2024,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,1242431.81818182,324,-1,,,1,2024,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,150037.509377344,255,-1,,,1,2024,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,311526.479750779,317,-1,,,1,2024,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,92961.4873837981,183,-1,,,1,2024,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,2223228.16,164,-1,,,1,2024,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,400000,193,-1,,,1,2024,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,321202.32,9,-1,,,1,2024,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,634603.836530442,361,-1,,,1,2024,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,206439.56043956,247,-1,,,1,2024,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,1452903.48,212,-1,,,1,2024,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,203614.151183507,175,-1,,,1,2024,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,7010000,64,-1,,,1,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,7010000,64,-1,,,1,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,16768837.8033206,6,-1,,,1,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,468435.72593235,8706,-1,,,2,2024,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,430206.99137931,532,-1,,,2,2024,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,1003865.18181818,383,-1,,,2,2024,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,153846.153846154,505,-1,,,2,2024,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,208333.333333333,51,-1,,,2,2024,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,429176.143585213,332,-1,,,2,2024,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,1770296,479,-1,,,2,2024,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,580041.254125413,70,-1,,,2,2024,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,447537.044453344,478,-1,,,2,2024,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,736377.025036819,1549,-1,,,2,2024,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,212139.438085328,216,-1,,,2,2024,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,2,2024,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,920138.888888889,811,-1,,,2,2024,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,108173.9,206,-1,,,2,2024,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,343713.892709766,467,-1,,,2,2024,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,182747.989276139,369,-1,,,2,2024,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,319693.536666667,380,-1,,,2,2024,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,58690.6766330957,252,-1,,,2,2024,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1983637.06666667,184,-1,,,2,2024,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,669047.619047619,211,-1,,,2,2024,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,565015.972096527,18,-1,,,2,2024,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,476000,388,-1,,,2,2024,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,303021.71683407,292,-1,,,2,2024,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,1293553.06129694,252,-1,,,2,2024,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,200000,209,-1,,,2,2024,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,2264615.38461538,72,-1,,,2,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,3220000,65,-1,,,2,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,2612466.66666667,57,-1,,,2,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,500000,9728,-1,,,3,2024,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,495366.666666667,671,-1,,,3,2024,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,1074602.44648318,416,-1,,,3,2024,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,172000,535,-1,,,3,2024,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,191082.802547771,63,-1,,,3,2024,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,451378.1,428,-1,,,3,2024,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,1520331.37808431,508,-1,,,3,2024,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,492170.578666047,64,-1,,,3,2024,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,445080.342275671,500,-1,,,3,2024,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,806400,1837,-1,,,3,2024,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,185604.345857854,265,-1,,,3,2024,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,3,2024,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,711610.486891386,943,-1,,,3,2024,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,89500,222,-1,,,3,2024,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,1059031.75895765,450,-1,,,3,2024,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,165032.679738562,440,-1,,,3,2024,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,280000,456,-1,,,3,2024,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,68396.2264150943,251,-1,,,3,2024,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1410626.44,193,-1,,,3,2024,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,333456.666666667,254,-1,,,3,2024,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,1687500,13,-1,,,3,2024,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,584000,375,-1,,,3,2024,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,255461.743150185,334,-1,,,3,2024,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,1027939.8,233,-1,,,3,2024,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,172607.56,216,-1,,,3,2024,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,9535000,61,-1,,,3,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,12407407.4074074,55,-1,,,3,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,471985.490909968,11046,-1,,,4,2024,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,420000,664,-1,,,4,2024,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,1027723.17802198,514,-1,,,4,2024,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,199652.014652015,671,-1,,,4,2024,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,200000,86,-1,,,4,2024,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,450000,441,-1,,,4,2024,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,1169691.35802469,595,-1,,,4,2024,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,552899.449035813,74,-1,,,4,2024,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,661070,523,-1,,,4,2024,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,652173.913043478,2138,-1,,,4,2024,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,198756.852199832,256,-1,,,4,2024,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,67868.3385579937,2,-1,,,4,2024,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,750000,1051,-1,,,4,2024,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,92336.1034164358,237,-1,,,4,2024,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,413094.910591472,516,-1,,,4,2024,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,162866.449511401,491,-1,,,4,2024,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,302233.53028065,518,-1,,,4,2024,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,60115.6069364162,327,-1,,,4,2024,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1489303.64157119,220,-1,,,4,2024,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,320000,248,-1,,,4,2024,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,1602819.6402528,29,-1,,,4,2024,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,637388.429752066,453,-1,,,4,2024,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,219773.6,385,-1,,,4,2024,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,988584.08,275,-1,,,4,2024,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,180500,267,-1,,,4,2024,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,6300000,65,-1,,,4,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,6300000,65,-1,,,4,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,9999634.87616863,40,-1,,,4,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,432002.066115703,10870,-1,,,5,2024,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,356000,689,-1,,,5,2024,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,756756.238003839,469,-1,,,5,2024,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,192888.222628936,688,-1,,,5,2024,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,140789.473684211,69,-1,,,5,2024,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,321956,396,-1,,,5,2024,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,1038100,601,-1,,,5,2024,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,273954.703832753,83,-1,,,5,2024,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,431372.549019608,527,-1,,,5,2024,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,700000,2026,-1,,,5,2024,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,158931.977113795,277,-1,,,5,2024,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,915331.80778032,1,-1,,,5,2024,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,825040.961303642,946,-1,,,5,2024,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,78530.4347826087,266,-1,,,5,2024,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,216216.216216216,523,-1,,,5,2024,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,162042.11093161,546,-1,,,5,2024,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,229555.236728838,467,-1,,,5,2024,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,69728.1394230017,290,-1,,,5,2024,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1292000,221,-1,,,5,2024,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,400000,285,-1,,,5,2024,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,67241.3793103448,26,-1,,,5,2024,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,526652.466666667,421,-1,,,5,2024,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,260068.485915493,412,-1,,,5,2024,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,945630.36,315,-1,,,5,2024,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,128500,256,-1,,,5,2024,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,1994444.44444444,70,-1,,,5,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,2099737.5328084,66,-1,,,5,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,400000,9159,-1,,,6,2024,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,377527.472527473,579,-1,,,6,2024,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,813468.84057971,396,-1,,,6,2024,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,138482.632541133,543,-1,,,6,2024,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,154740.743952137,44,-1,,,6,2024,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,461971.830985915,363,-1,,,6,2024,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,967790.362811791,448,-1,,,6,2024,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,537283.213264723,62,-1,,,6,2024,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,442000,443,-1,,,6,2024,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,686567.164179104,1709,-1,,,6,2024,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,161826.650563607,216,-1,,,6,2024,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,6,2024,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,724463.742690058,808,-1,,,6,2024,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,87136.6,204,-1,,,6,2024,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,305301.704320254,474,-1,,,6,2024,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,134400,453,-1,,,6,2024,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,331243.469174504,434,-1,,,6,2024,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,55555.5555555556,267,-1,,,6,2024,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1281595.54730983,229,-1,,,6,2024,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,245097.765957447,230,-1,,,6,2024,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,641739.12071535,20,-1,,,6,2024,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,480000,385,-1,,,6,2024,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,278760,341,-1,,,6,2024,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,898588.38,234,-1,,,6,2024,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,128000,211,-1,,,6,2024,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,7817834.73579005,66,-1,,,6,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,8357030.01579779,67,-1,,,6,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,25612743.9102564,8,-1,,,6,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,435714.285714286,10519,-1,,,7,2024,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,400000,596,-1,,,7,2024,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,1053428.95772107,456,-1,,,7,2024,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,188000,611,-1,,,7,2024,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,127772.222222222,65,-1,,,7,2024,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,515000,417,-1,,,7,2024,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,929054.054054054,543,-1,,,7,2024,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,392255.369928401,75,-1,,,7,2024,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,494700,457,-1,,,7,2024,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,641312.820512821,2002,-1,,,7,2024,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,182458.075449455,248,-1,,,7,2024,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,14159.2920353982,1,-1,,,7,2024,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,825000,973,-1,,,7,2024,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,75495.7409090909,228,-1,,,7,2024,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,200000,589,-1,,,7,2024,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,163934.426229508,507,-1,,,7,2024,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,192903.225806452,503,-1,,,7,2024,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,62500,283,-1,,,7,2024,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1164000,279,-1,,,7,2024,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,285676.606334842,256,-1,,,7,2024,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,88676.8044650459,22,-1,,,7,2024,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,495600.526546731,431,-1,,,7,2024,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,280000,389,-1,,,7,2024,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,1233427.02360409,244,-1,,,7,2024,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,124916.240357288,277,-1,,,7,2024,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,4220000,67,-1,,,7,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,4508566.27592426,65,-1,,,7,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,3458500,56,-1,,,7,2024,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,478989.604912006,10600,-1,,,8,2024,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,446428.571428571,613,-1,,,8,2024,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,1030000,459,-1,,,8,2024,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,169674.275644016,684,-1,,,8,2024,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,204424.686192469,73,-1,,,8,2024,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,599568,435,-1,,,8,2024,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,1097981.4211695,492,-1,,,8,2024,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,400000,70,-1,,,8,2024,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,435422.459893048,472,-1,,,8,2024,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,700934.579439252,1969,-1,,,8,2024,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,171555.555555556,284,-1,,,8,2024,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,96000,9,-1,,,8,2024,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,789116.972477064,898,-1,,,8,2024,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,109232,222,-1,,,8,2024,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,442395.812646692,486,-1,,,8,2024,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,160000,518,-1,,,8,2024,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,247502.206531333,537,-1,,,8,2024,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,74211.5027829313,279,-1,,,8,2024,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1257968,257,-1,,,8,2024,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,333333.333333333,285,-1,,,8,2024,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,1326493.96988764,24,-1,,,8,2024,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,480530,459,-1,,,8,2024,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,304697.690797546,436,-1,,,8,2024,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,1214326.42819007,252,-1,,,8,2024,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,110000,311,-1,,,8,2024,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,5386740.33149171,76,-1,,,8,2024,"Kyiv, Ukraine"
